Country Name,Country Code,Indicator Name,Indicator Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Latin America and Caribbean,GLC,Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America and Caribbean,GLC,Total final energy consumption (TFEC) (TJ),1.1_TOTAL.FINAL.ENERGY.CONSUM,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low & middle income,LMY,Access to Clean Fuels and Technologies for cooking (% of total population),2.1_ACCESS.CFT.TOT,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low & middle income,LMY,Access to electricity (% of rural population with access),1.2_ACCESS.ELECTRICITY.RURAL,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low & middle income,LMY,Access to electricity (% of total population),1.1_ACCESS.ELECTRICITY.TOT,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low & middle income,LMY,Access to electricity (% of urban population with access),1.3_ACCESS.ELECTRICITY.URBAN,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low & middle income,LMY,Energy intensity level of primary energy (MJ/2011 USD PPP),6.1_PRIMARY.ENERGY.INTENSITY,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low & middle income,LMY,Renewable electricity output (GWh),4.1.2_REN.ELECTRICITY.OUTPUT,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low & middle income,LMY,Renewable electricity share of total electricity output (%),4.1_SHARE.RE.IN.ELECTRICITY,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low & middle income,LMY,Renewable energy consumption (TJ),3.1_RE.CONSUMPTION,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low & middle income,LMY,Renewable energy share of TFEC (%),2.1_SHARE.TOTAL.RE.IN.TFEC,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low & middle income,LMY,Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low & middle income,LMY,Total final energy consumption (TFEC) (TJ),1.1_TOTAL.FINAL.ENERGY.CONSUM,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low income,LIC,Access to Clean Fuels and Technologies for cooking (% of total population),2.1_ACCESS.CFT.TOT,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low income,LIC,Access to electricity (% of rural population with access),1.2_ACCESS.ELECTRICITY.RURAL,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low income,LIC,Access to electricity (% of total population),1.1_ACCESS.ELECTRICITY.TOT,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low income,LIC,Access to electricity (% of urban population with access),1.3_ACCESS.ELECTRICITY.URBAN,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low income,LIC,Energy intensity level of primary energy (MJ/2011 USD PPP),6.1_PRIMARY.ENERGY.INTENSITY,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low income,LIC,Renewable electricity output (GWh),4.1.2_REN.ELECTRICITY.OUTPUT,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low income,LIC,Renewable electricity share of total electricity output (%),4.1_SHARE.RE.IN.ELECTRICITY,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low income,LIC,Renewable energy consumption (TJ),3.1_RE.CONSUMPTION,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low income,LIC,Renewable energy share of TFEC (%),2.1_SHARE.TOTAL.RE.IN.TFEC,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low income,LIC,Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low income,LIC,Total final energy consumption (TFEC) (TJ),1.1_TOTAL.FINAL.ENERGY.CONSUM,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lower middle income,LMC,Access to Clean Fuels and Technologies for cooking (% of total population),2.1_ACCESS.CFT.TOT,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lower middle income,LMC,Access to electricity (% of rural population with access),1.2_ACCESS.ELECTRICITY.RURAL,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lower middle income,LMC,Access to electricity (% of total population),1.1_ACCESS.ELECTRICITY.TOT,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lower middle income,LMC,Access to electricity (% of urban population with access),1.3_ACCESS.ELECTRICITY.URBAN,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lower middle income,LMC,Energy intensity level of primary energy (MJ/2011 USD PPP),6.1_PRIMARY.ENERGY.INTENSITY,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lower middle income,LMC,Renewable electricity output (GWh),4.1.2_REN.ELECTRICITY.OUTPUT,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lower middle income,LMC,Renewable electricity share of total electricity output (%),4.1_SHARE.RE.IN.ELECTRICITY,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lower middle income,LMC,Renewable energy consumption (TJ),3.1_RE.CONSUMPTION,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lower middle income,LMC,Renewable energy share of TFEC (%),2.1_SHARE.TOTAL.RE.IN.TFEC,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lower middle income,LMC,Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lower middle income,LMC,Total final energy consumption (TFEC) (TJ),1.1_TOTAL.FINAL.ENERGY.CONSUM,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,Access to Clean Fuels and Technologies for cooking (% of total population),2.1_ACCESS.CFT.TOT,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,Access to electricity (% of rural population with access),1.2_ACCESS.ELECTRICITY.RURAL,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,Access to electricity (% of total population),1.1_ACCESS.ELECTRICITY.TOT,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,Access to electricity (% of urban population with access),1.3_ACCESS.ELECTRICITY.URBAN,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,Energy intensity level of primary energy (MJ/2011 USD PPP),6.1_PRIMARY.ENERGY.INTENSITY,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,Renewable electricity output (GWh),4.1.2_REN.ELECTRICITY.OUTPUT,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,Renewable electricity share of total electricity output (%),4.1_SHARE.RE.IN.ELECTRICITY,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,Renewable energy consumption (TJ),3.1_RE.CONSUMPTION,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,Renewable energy share of TFEC (%),2.1_SHARE.TOTAL.RE.IN.TFEC,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,Total final energy consumption (TFEC) (TJ),1.1_TOTAL.FINAL.ENERGY.CONSUM,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern America,GNA,Access to Clean Fuels and Technologies for cooking (% of total population),2.1_ACCESS.CFT.TOT,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern America,GNA,Access to electricity (% of rural population with access),1.2_ACCESS.ELECTRICITY.RURAL,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern America,GNA,Access to electricity (% of total population),1.1_ACCESS.ELECTRICITY.TOT,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern America,GNA,Access to electricity (% of urban population with access),1.3_ACCESS.ELECTRICITY.URBAN,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern America,GNA,Energy intensity level of primary energy (MJ/2011 USD PPP),6.1_PRIMARY.ENERGY.INTENSITY,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern America,GNA,Renewable electricity output (GWh),4.1.2_REN.ELECTRICITY.OUTPUT,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern America,GNA,Renewable electricity share of total electricity output (%),4.1_SHARE.RE.IN.ELECTRICITY,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern America,GNA,Renewable energy consumption (TJ),3.1_RE.CONSUMPTION,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern America,GNA,Renewable energy share of TFEC (%),2.1_SHARE.TOTAL.RE.IN.TFEC,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern America,GNA,Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern America,GNA,Total final energy consumption (TFEC) (TJ),1.1_TOTAL.FINAL.ENERGY.CONSUM,,,,,,,,,,,,,,,,,,,,,,,,,,,
Not classified,LNX,Access to Clean Fuels and Technologies for cooking (% of total population),2.1_ACCESS.CFT.TOT,,,,,,,,,,,,,,,,,,,,,,,,,,,
Not classified,LNX,Access to electricity (% of rural population with access),1.2_ACCESS.ELECTRICITY.RURAL,,,,,,,,,,,,,,,,,,,,,,,,,,,
Not classified,LNX,Access to electricity (% of total population),1.1_ACCESS.ELECTRICITY.TOT,,,,,,,,,,,,,,,,,,,,,,,,,,,
Not classified,LNX,Access to electricity (% of urban population with access),1.3_ACCESS.ELECTRICITY.URBAN,,,,,,,,,,,,,,,,,,,,,,,,,,,
Not classified,LNX,Energy intensity level of primary energy (MJ/2011 USD PPP),6.1_PRIMARY.ENERGY.INTENSITY,,,,,,,,,,,,,,,,,,,,,,,,,,,
Not classified,LNX,Renewable electricity output (GWh),4.1.2_REN.ELECTRICITY.OUTPUT,,,,,,,,,,,,,,,,,,,,,,,,,,,
Not classified,LNX,Renewable electricity share of total electricity output (%),4.1_SHARE.RE.IN.ELECTRICITY,,,,,,,,,,,,,,,,,,,,,,,,,,,
Not classified,LNX,Renewable energy consumption (TJ),3.1_RE.CONSUMPTION,,,,,,,,,,,,,,,,,,,,,,,,,,,
Not classified,LNX,Renewable energy share of TFEC (%),2.1_SHARE.TOTAL.RE.IN.TFEC,,,,,,,,,,,,,,,,,,,,,,,,,,,
Not classified,LNX,Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,,,,,,,,,,,,,,,,,,,,,,,,,,,
Not classified,LNX,Total final energy consumption (TFEC) (TJ),1.1_TOTAL.FINAL.ENERGY.CONSUM,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nothern America,NAR,Access to Clean Fuels and Technologies for cooking (% of total population),2.1_ACCESS.CFT.TOT,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nothern America,NAR,Access to electricity (% of rural population with access),1.2_ACCESS.ELECTRICITY.RURAL,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nothern America,NAR,Access to electricity (% of total population),1.1_ACCESS.ELECTRICITY.TOT,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nothern America,NAR,Access to electricity (% of urban population with access),1.3_ACCESS.ELECTRICITY.URBAN,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nothern America,NAR,Energy intensity level of primary energy (MJ/2011 USD PPP),6.1_PRIMARY.ENERGY.INTENSITY,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nothern America,NAR,Renewable electricity output (GWh),4.1.2_REN.ELECTRICITY.OUTPUT,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nothern America,NAR,Renewable electricity share of total electricity output (%),4.1_SHARE.RE.IN.ELECTRICITY,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nothern America,NAR,Renewable energy consumption (TJ),3.1_RE.CONSUMPTION,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nothern America,NAR,Renewable energy share of TFEC (%),2.1_SHARE.TOTAL.RE.IN.TFEC,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nothern America,NAR,Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nothern America,NAR,Total final energy consumption (TFEC) (TJ),1.1_TOTAL.FINAL.ENERGY.CONSUM,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,GCN,Access to Clean Fuels and Technologies for cooking (% of total population),2.1_ACCESS.CFT.TOT,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,GCN,Access to electricity (% of rural population with access),1.2_ACCESS.ELECTRICITY.RURAL,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,GCN,Access to electricity (% of total population),1.1_ACCESS.ELECTRICITY.TOT,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,GCN,Access to electricity (% of urban population with access),1.3_ACCESS.ELECTRICITY.URBAN,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,GCN,Energy intensity level of primary energy (MJ/2011 USD PPP),6.1_PRIMARY.ENERGY.INTENSITY,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,GCN,Renewable electricity output (GWh),4.1.2_REN.ELECTRICITY.OUTPUT,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,GCN,Renewable electricity share of total electricity output (%),4.1_SHARE.RE.IN.ELECTRICITY,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,GCN,Renewable energy consumption (TJ),3.1_RE.CONSUMPTION,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,GCN,Renewable energy share of TFEC (%),2.1_SHARE.TOTAL.RE.IN.TFEC,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,GCN,Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania,GCN,Total final energy consumption (TFEC) (TJ),1.1_TOTAL.FINAL.ENERGY.CONSUM,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania (not including Australia and New Zealand),GOC,Access to Clean Fuels and Technologies for cooking (% of total population),2.1_ACCESS.CFT.TOT,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania (not including Australia and New Zealand),GOC,Access to electricity (% of rural population with access),1.2_ACCESS.ELECTRICITY.RURAL,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania (not including Australia and New Zealand),GOC,Access to electricity (% of total population),1.1_ACCESS.ELECTRICITY.TOT,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania (not including Australia and New Zealand),GOC,Access to electricity (% of urban population with access),1.3_ACCESS.ELECTRICITY.URBAN,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania (not including Australia and New Zealand),GOC,Energy intensity level of primary energy (MJ/2011 USD PPP),6.1_PRIMARY.ENERGY.INTENSITY,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania (not including Australia and New Zealand),GOC,Renewable electricity output (GWh),4.1.2_REN.ELECTRICITY.OUTPUT,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania (not including Australia and New Zealand),GOC,Renewable electricity share of total electricity output (%),4.1_SHARE.RE.IN.ELECTRICITY,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania (not including Australia and New Zealand),GOC,Renewable energy consumption (TJ),3.1_RE.CONSUMPTION,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania (not including Australia and New Zealand),GOC,Renewable energy share of TFEC (%),2.1_SHARE.TOTAL.RE.IN.TFEC,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania (not including Australia and New Zealand),GOC,Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceania (not including Australia and New Zealand),GOC,Total final energy consumption (TFEC) (TJ),1.1_TOTAL.FINAL.ENERGY.CONSUM,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Eastern Asia,GSE,Access to Clean Fuels and Technologies for cooking (% of total population),2.1_ACCESS.CFT.TOT,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Eastern Asia,GSE,Access to electricity (% of rural population with access),1.2_ACCESS.ELECTRICITY.RURAL,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Eastern Asia,GSE,Access to electricity (% of total population),1.1_ACCESS.ELECTRICITY.TOT,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Eastern Asia,GSE,Access to electricity (% of urban population with access),1.3_ACCESS.ELECTRICITY.URBAN,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Eastern Asia,GSE,Energy intensity level of primary energy (MJ/2011 USD PPP),6.1_PRIMARY.ENERGY.INTENSITY,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Eastern Asia,GSE,Renewable electricity output (GWh),4.1.2_REN.ELECTRICITY.OUTPUT,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Eastern Asia,GSE,Renewable electricity share of total electricity output (%),4.1_SHARE.RE.IN.ELECTRICITY,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Eastern Asia,GSE,Renewable energy consumption (TJ),3.1_RE.CONSUMPTION,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Eastern Asia,GSE,Renewable energy share of TFEC (%),2.1_SHARE.TOTAL.RE.IN.TFEC,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Eastern Asia,GSE,Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Eastern Asia,GSE,Total final energy consumption (TFEC) (TJ),1.1_TOTAL.FINAL.ENERGY.CONSUM,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern Asia,GSA,Access to Clean Fuels and Technologies for cooking (% of total population),2.1_ACCESS.CFT.TOT,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern Asia,GSA,Access to electricity (% of rural population with access),1.2_ACCESS.ELECTRICITY.RURAL,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern Asia,GSA,Access to electricity (% of total population),1.1_ACCESS.ELECTRICITY.TOT,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern Asia,GSA,Access to electricity (% of urban population with access),1.3_ACCESS.ELECTRICITY.URBAN,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern Asia,GSA,Energy intensity level of primary energy (MJ/2011 USD PPP),6.1_PRIMARY.ENERGY.INTENSITY,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern Asia,GSA,Renewable electricity output (GWh),4.1.2_REN.ELECTRICITY.OUTPUT,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern Asia,GSA,Renewable electricity share of total electricity output (%),4.1_SHARE.RE.IN.ELECTRICITY,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern Asia,GSA,Renewable energy consumption (TJ),3.1_RE.CONSUMPTION,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern Asia,GSA,Renewable energy share of TFEC (%),2.1_SHARE.TOTAL.RE.IN.TFEC,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern Asia,GSA,Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern Asia,GSA,Total final energy consumption (TFEC) (TJ),1.1_TOTAL.FINAL.ENERGY.CONSUM,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,GSS,Access to Clean Fuels and Technologies for cooking (% of total population),2.1_ACCESS.CFT.TOT,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,GSS,Access to electricity (% of rural population with access),1.2_ACCESS.ELECTRICITY.RURAL,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,GSS,Access to electricity (% of total population),1.1_ACCESS.ELECTRICITY.TOT,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,GSS,Access to electricity (% of urban population with access),1.3_ACCESS.ELECTRICITY.URBAN,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,GSS,Energy intensity level of primary energy (MJ/2011 USD PPP),6.1_PRIMARY.ENERGY.INTENSITY,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,GSS,Renewable electricity output (GWh),4.1.2_REN.ELECTRICITY.OUTPUT,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,GSS,Renewable electricity share of total electricity output (%),4.1_SHARE.RE.IN.ELECTRICITY,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,GSS,Renewable energy consumption (TJ),3.1_RE.CONSUMPTION,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,GSS,Renewable energy share of TFEC (%),2.1_SHARE.TOTAL.RE.IN.TFEC,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,GSS,Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,GSS,Total final energy consumption (TFEC) (TJ),1.1_TOTAL.FINAL.ENERGY.CONSUM,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper middle income,UMC,Access to Clean Fuels and Technologies for cooking (% of total population),2.1_ACCESS.CFT.TOT,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper middle income,UMC,Access to electricity (% of rural population with access),1.2_ACCESS.ELECTRICITY.RURAL,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper middle income,UMC,Access to electricity (% of total population),1.1_ACCESS.ELECTRICITY.TOT,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper middle income,UMC,Access to electricity (% of urban population with access),1.3_ACCESS.ELECTRICITY.URBAN,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper middle income,UMC,Energy intensity level of primary energy (MJ/2011 USD PPP),6.1_PRIMARY.ENERGY.INTENSITY,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper middle income,UMC,Renewable electricity output (GWh),4.1.2_REN.ELECTRICITY.OUTPUT,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper middle income,UMC,Renewable electricity share of total electricity output (%),4.1_SHARE.RE.IN.ELECTRICITY,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper middle income,UMC,Renewable energy consumption (TJ),3.1_RE.CONSUMPTION,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper middle income,UMC,Renewable energy share of TFEC (%),2.1_SHARE.TOTAL.RE.IN.TFEC,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper middle income,UMC,Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper middle income,UMC,Total final energy consumption (TFEC) (TJ),1.1_TOTAL.FINAL.ENERGY.CONSUM,,,,,,,,,,,,,,,,,,,,,,,,,,,
Western Asia,GWA,Access to Clean Fuels and Technologies for cooking (% of total population),2.1_ACCESS.CFT.TOT,,,,,,,,,,,,,,,,,,,,,,,,,,,
Western Asia,GWA,Access to electricity (% of rural population with access),1.2_ACCESS.ELECTRICITY.RURAL,,,,,,,,,,,,,,,,,,,,,,,,,,,
Western Asia,GWA,Access to electricity (% of total population),1.1_ACCESS.ELECTRICITY.TOT,,,,,,,,,,,,,,,,,,,,,,,,,,,
Western Asia,GWA,Access to electricity (% of urban population with access),1.3_ACCESS.ELECTRICITY.URBAN,,,,,,,,,,,,,,,,,,,,,,,,,,,
Western Asia,GWA,Energy intensity level of primary energy (MJ/2011 USD PPP),6.1_PRIMARY.ENERGY.INTENSITY,,,,,,,,,,,,,,,,,,,,,,,,,,,
Western Asia,GWA,Renewable electricity output (GWh),4.1.2_REN.ELECTRICITY.OUTPUT,,,,,,,,,,,,,,,,,,,,,,,,,,,
Western Asia,GWA,Renewable electricity share of total electricity output (%),4.1_SHARE.RE.IN.ELECTRICITY,,,,,,,,,,,,,,,,,,,,,,,,,,,
Western Asia,GWA,Renewable energy consumption (TJ),3.1_RE.CONSUMPTION,,,,,,,,,,,,,,,,,,,,,,,,,,,
Western Asia,GWA,Renewable energy share of TFEC (%),2.1_SHARE.TOTAL.RE.IN.TFEC,,,,,,,,,,,,,,,,,,,,,,,,,,,
Western Asia,GWA,Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,,,,,,,,,,,,,,,,,,,,,,,,,,,
Western Asia,GWA,Total final energy consumption (TFEC) (TJ),1.1_TOTAL.FINAL.ENERGY.CONSUM,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,GWL,Access to Clean Fuels and Technologies for cooking (% of total population),2.1_ACCESS.CFT.TOT,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,GWL,Access to electricity (% of rural population with access),1.2_ACCESS.ELECTRICITY.RURAL,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,GWL,Access to electricity (% of total population),1.1_ACCESS.ELECTRICITY.TOT,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,GWL,Access to electricity (% of urban population with access),1.3_ACCESS.ELECTRICITY.URBAN,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,GWL,Energy intensity level of primary energy (MJ/2011 USD PPP),6.1_PRIMARY.ENERGY.INTENSITY,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,GWL,Renewable electricity output (GWh),4.1.2_REN.ELECTRICITY.OUTPUT,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,GWL,Renewable electricity share of total electricity output (%),4.1_SHARE.RE.IN.ELECTRICITY,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,GWL,Renewable energy consumption (TJ),3.1_RE.CONSUMPTION,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,GWL,Renewable energy share of TFEC (%),2.1_SHARE.TOTAL.RE.IN.TFEC,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,GWL,Total electricity output (GWh),4.1.1_TOTAL.ELECTRICITY.OUTPUT,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,GWL,Total final energy consumption (TFEC) (TJ),1.1_TOTAL.FINAL.ENERGY.CONSUM,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,AFG,Access to Clean Fuels and Technologies for cooking (% of total population),2.1_ACCESS.CFT.TOT,,,,,,,,,,,8.8,9.51,10.39,11.46,12.43,13.49,14.81,15.99,17.44,18.84,20.68,22.33,24.08,26.17,27.99,30.1,32.44
Afghanistan,AFG,Access to electricity (% of rural population with access),1.2_ACCESS.ELECTRICITY.RURAL,,,,,,,,,,,,,,,,13,12.54386347,18.91622285,32.5,31.84515663,32.4,33.38011039,63.8,58.42366743,87.8,64.2,78.96107435
Afghanistan,AFG,Access to electricity (% of total population),1.1_ACCESS.ELECTRICITY.TOT,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.021977138,0.179634586,0.959755898,0.776536942,6.267393589,11.75196648,17.23631859,23,28.2286129,33.74868011,42.4,44.8548851,42.7,43.22201891,69.1,67.259552,89.5,71.5,84.13713837
Afghanistan,AFG,Access to electricity (% of urban population with access),1.3_ACCESS.ELECTRICITY.URBAN,52.03697586,53.80983734,55.58252335,57.35417938,59.12377548,60.89027786,62.65266037,64.40988922,66.16093445,67.90476227,69.64098358,71.3717804,73.09996796,74.82835388,76.55976105,74,80.04289246,81.80025482,89.9,85.35450745,82.8,86.56777915,95,92.5772934,98.7,92.5,98.038414
Afghanistan,AFG,Energy intensity level of primary energy (MJ/2011 USD PPP),6.1_PRIMARY.ENERGY.INTENSITY,1.884112773,1.995913063,1.332501747,1.760636542,2.245612996,1.485691936,1.548476916,1.599236643,1.648977886,1.570681102,1.686173124,1.827398887,1.360282562,1.325028253,1.143996358,1.267647242,1.408623132,1.460937575,2.147589912,2.617060398,2.939936558,3.755923312,2.984757176,2.751181713,2.637532569,2.457705002,
